user_id,amount,hour_of_day,pin_attempts,is_new_location,txn_frequency_10min,amount_vs_avg,label
2,5239,9,2,0,10,0.048,0
110,7247,18,1,0,9,0.449,0
97,11770,11,1,0,10,0.215,0
162,1755,20,1,0,10,0.17,0
199,1655,18,1,0,10,0.103,0
31,21910,3,1,0,10,0.461,1
90,1050,17,1,0,10,0.3,0
108,21117,0,1,0,10,0.408,1
189,6044,13,2,0,1,0.209,0
182,1606,17,1,0,10,0.071,0
120,1545,12,1,0,10,0.03,0
144,898,11,1,1,10,0.401,0
77,5233,18,1,0,10,0.047,0
196,1455,11,1,0,10,0.03,0
160,3229,16,1,0,10,0.354,0
131,18062,7,1,0,10,0.204,0
198,14667,12,1,0,10,0.022,0
140,5356,12,1,0,10,0.071,0
123,6662,3,3,1,10,3.441,1
167,23211,6,1,0,10,0.547,0
98,13098,14,1,0,10,0.127,0
26,5593,11,1,0,10,0.119,0
54,1234,6,1,1,10,0.177,0
192,4718,10,1,0,10,0.056,0
91,1296,12,1,0,10,0.136,0
155,30969,3,1,0,10,1.065,1
135,6239,13,1,0,7,0.248,0
42,498,12,1,1,5,0.668,0
144,2001,15,1,0,10,0.334,0
154,1896,12,1,0,10,0.264,0
122,13688,16,1,0,10,0.087,0
176,12859,18,1,0,6,0.143,0
119,1396,12,1,0,10,0.069,0
199,1116,16,1,0,10,0.256,0
58,17092,18,1,0,10,0.139,0
57,2117,9,1,1,4,0.411,0
81,17014,10,1,0,10,0.134,0
107,2473,11,1,0,10,0.649,0
67,19442,11,1,0,10,0.296,0
120,1973,17,1,0,10,0.315,0
68,56545,0,2,1,10,2.77,1
35,20828,4,1,0,10,0.389,1
171,6214,11,1,0,10,0.586,0
113,19750,19,2,0,10,0.317,0
192,7176,15,1,0,10,0.435,0
77,6305,8,1,0,10,0.261,0
22,5108,9,1,0,7,0.022,1
28,37225,20,5,0,10,1.482,1
120,1110,20,1,0,10,0.26,0
156,1609,8,1,0,8,0.073,0
130,1539,19,1,0,10,0.026,0
71,6423,8,1,1,10,0.285,0
143,18087,10,1,0,10,0.206,0
36,6192,15,1,0,10,0.238,0
83,6926,16,1,0,10,0.385,0
148,736,18,1,0,9,0.509,0
146,4852,9,1,0,7,0.03,1
171,12712,17,1,1,10,0.153,0
78,7662,11,1,0,2,0.532,0
95,5076,14,1,0,7,0.015,0
21,2035,12,1,0,10,0.357,0
134,18790,18,1,1,6,0.253,0
97,9535,14,1,0,10,0.364,0
194,17265,17,1,0,10,0.151,0
166,17569,14,1,0,10,0.171,0
34,1236,13,1,0,10,0.176,0
180,6563,3,3,1,7,3.375,1
142,2258,16,1,0,10,0.505,0
34,663,13,1,0,9,0.558,0
174,2440,18,1,0,10,0.627,0
21,2059,20,1,0,10,0.373,0
13,15263,17,1,0,10,0.018,0
96,1002,22,1,1,10,0.332,0
51,22677,11,1,0,10,0.512,0
114,1514,14,1,0,2,0.009,0
116,12639,6,1,0,10,0.157,0
84,20290,6,1,0,10,0.353,0
17,6022,9,1,0,8,0.204,0
32,8559,16,4,0,7,0.712,1
171,17023,13,1,0,10,0.135,0
0,13440,12,2,0,10,0.104,0
4,16553,14,2,1,4,0.104,0
34,976,8,2,0,10,0.349,0
110,4275,8,2,0,10,0.145,0
10,1951,15,1,0,10,0.301,0
152,2984,10,1,0,10,0.989,0
153,4642,15,1,0,10,0.072,0
58,22507,15,1,0,2,0.5,0
83,6088,16,1,0,10,0.218,0
2,4833,15,1,0,7,0.033,1
65,14341,8,1,0,10,0.044,0
139,5412,16,1,1,10,0.082,0
41,5839,19,1,0,10,0.168,0
42,1212,6,1,0,10,0.192,0
102,1531,9,1,0,10,0.021,0
149,4185,14,1,0,10,0.163,0
120,1265,20,1,0,10,0.157,0
160,5463,12,1,0,10,0.093,0
103,27696,0,1,0,10,0.846,1
121,5245,10,1,0,10,0.049,0
172,1364,10,1,0,10,0.091,0
198,16115,15,1,1,10,0.074,0
130,2036,17,1,0,10,0.357,0
96,808,14,1,0,10,0.461,0
78,4059,12,1,0,10,0.188,0
36,5923,16,1,0,5,0.185,0
82,18942,13,1,1,3,0.263,0
83,4759,17,1,0,10,0.048,0
83,8287,8,1,0,10,0.657,0
96,2338,14,1,0,10,0.559,0
100,1634,12,1,0,10,0.089,0
69,3551,14,1,0,10,0.29,0
129,1471,13,1,0,8,0.019,0
75,6043,9,1,0,7,0.209,1
56,5800,1,1,0,10,0.16,1
165,20689,15,1,0,10,0.379,0
57,1972,8,1,1,10,0.315,0
43,7242,14,1,0,10,0.448,0
199,1494,11,1,0,10,0.004,0
153,5944,7,1,1,10,0.189,0
6,16212,17,1,0,10,0.081,0
37,1265,18,1,0,1,0.157,0
89,3844,20,1,0,10,0.231,0
88,24110,11,2,1,10,0.607,0
73,1031,13,1,0,10,0.313,0
127,1360,15,1,0,10,0.093,0
90,1199,19,1,0,4,0.201,0
91,1289,6,1,0,10,0.141,0
150,9236,8,2,0,10,0.847,0
124,1586,11,1,0,10,0.057,0
106,16585,9,1,0,10,0.106,0
120,100,17,1,1,4,0.933,0
84,19609,7,1,0,10,0.307,0
167,20970,16,1,0,10,0.398,0
156,2016,14,1,0,10,0.344,0
196,2359,9,1,0,10,0.573,0
63,5547,14,1,0,3,0.109,0
15,4729,15,1,0,10,0.054,0
15,2478,14,1,0,10,0.504,0
178,1292,8,1,0,9,0.139,0
166,17870,12,1,0,3,0.191,0
156,1509,14,1,0,10,0.006,0
29,6187,18,1,0,2,0.237,0
194,14097,12,1,0,10,0.06,0
144,1737,15,1,1,10,0.158,0
103,16386,16,1,0,10,0.092,0
143,17064,16,1,0,4,0.138,0
128,630,18,2,0,0,0.58,0
28,15338,12,1,0,10,0.023,0
150,5904,12,1,0,2,0.181,0
116,17744,10,1,0,3,0.183,0
79,5955,6,1,0,10,0.191,0
13,20641,14,1,1,6,0.376,0
18,1775,14,1,0,10,0.183,0
102,2486,15,1,0,10,0.657,0
21,1471,19,2,0,10,0.019,0
168,2268,17,1,0,8,0.512,0
7,18305,13,1,1,10,0.22,0
15,4994,21,1,0,10,0.001,0
123,6245,5,3,1,10,3.163,1
179,1719,13,1,0,10,0.146,0
179,2026,18,1,0,0,0.351,0
192,7207,13,2,0,10,0.441,0
41,3767,9,1,1,10,0.247,0
10,1449,6,2,0,8,0.034,0
147,1657,14,1,0,10,0.105,0
166,14034,12,1,0,10,0.064,0
116,15493,12,1,0,10,0.033,0
62,6159,19,1,0,10,0.232,0
26,5727,1,1,0,10,0.145,1
63,8913,23,1,0,10,0.783,1
140,5289,18,1,1,10,0.058,0
43,2837,22,1,0,10,0.433,0
56,5487,14,2,0,10,0.097,0
87,4268,6,1,0,10,0.146,0
99,17225,13,1,1,10,2.445,1
32,5395,11,1,0,5,0.079,0
110,6595,19,1,0,10,0.319,0
176,16917,11,1,1,10,0.128,0
179,1003,15,1,1,10,0.331,0
138,542,11,1,0,10,0.639,0
89,7632,8,1,0,4,0.526,0
144,1455,6,1,0,10,0.03,0
112,1537,14,1,0,7,0.025,1
28,13777,8,1,0,10,0.082,0
97,10859,13,1,0,3,0.276,0
178,2656,12,1,0,10,0.771,0
190,18183,11,1,0,10,0.212,0
143,11327,13,1,1,10,0.245,0
94,1459,13,1,1,8,0.027,0
32,1354,9,1,0,10,0.729,0
39,4005,11,1,0,7,0.199,0
172,1597,15,1,0,10,0.065,0
179,1930,18,1,0,10,0.287,0
132,2790,20,5,0,7,0.86,1
9,146,15,1,0,10,0.903,0
123,1395,19,2,0,3,0.07,0
47,15378,19,1,0,10,0.025,0
194,13009,19,1,0,10,0.133,0
165,15648,16,1,0,10,0.043,0
107,914,21,1,0,10,0.391,0
69,7864,17,1,0,1,0.573,0
157,1454,8,1,0,10,0.031,0
180,1405,15,1,0,10,0.063,0
28,17683,12,1,0,10,0.179,0
44,19155,14,1,0,10,0.277,0
18,1955,20,1,0,10,0.303,0
55,1384,22,1,0,10,0.077,0
191,6098,6,1,0,10,0.22,0
30,17733,13,1,0,10,0.182,0
118,15000,18,1,0,10,0.0,0
156,2433,22,1,0,10,0.622,0
110,5946,7,1,0,10,0.189,0
123,965,22,1,1,10,0.357,0
183,2284,18,1,0,10,0.523,0
62,5078,11,1,0,10,0.016,0
62,4908,14,1,0,7,0.018,1
195,6415,12,1,0,10,0.283,0
80,1384,15,1,0,10,0.077,0
20,4410,16,1,0,10,0.118,0
134,9667,15,1,0,10,0.356,0
175,4216,14,1,0,10,0.157,0
134,63716,4,2,1,7,3.248,1
28,14561,18,1,0,10,0.029,0
151,5170,12,1,0,10,0.034,0
12,13957,11,1,0,10,0.07,0
140,891,11,1,0,9,0.822,0
77,2904,8,1,0,10,0.419,0
36,5298,13,1,0,7,0.06,1
66,4117,15,1,0,10,0.177,0
98,27470,13,1,0,10,0.831,0
16,3285,14,1,0,10,0.343,0
197,5085,16,1,0,10,0.017,0
186,6405,19,1,0,10,0.281,0
171,12146,19,1,0,10,0.19,0
60,13037,18,1,0,10,0.131,0
90,1907,12,1,0,10,0.271,0
51,17473,12,1,0,10,0.165,0
40,3915,19,1,0,10,0.217,0
119,1591,13,1,0,4,0.061,0
177,1620,14,1,0,10,0.08,0
124,2399,10,1,1,10,0.599,0
145,5334,18,1,0,3,0.067,0
185,28464,11,5,0,10,0.898,1
136,3868,21,1,0,10,0.226,0
138,875,16,1,0,10,0.417,0
35,16769,16,1,0,7,0.118,1
160,5501,15,1,0,1,0.1,0
95,5737,18,1,0,10,0.147,0
160,5912,10,1,1,8,0.182,0
75,5878,17,1,0,10,0.176,0
78,5104,8,1,1,10,0.021,0
73,1298,11,1,0,10,0.135,0
107,1002,12,1,0,8,0.332,0
156,6212,4,4,1,10,3.141,1
18,1434,11,1,0,10,0.044,0
195,4054,17,1,0,10,0.189,0
187,14950,8,1,1,10,0.003,0
75,5109,13,1,0,10,0.022,0
52,1639,16,1,0,8,0.093,0
173,7434,10,1,0,10,0.487,0
97,14606,15,1,0,10,0.026,0
198,15292,10,1,0,10,0.019,0
153,7483,18,1,0,4,0.497,0
114,999,16,1,0,10,0.334,0
37,1944,15,1,0,4,0.296,0
8,3096,13,1,0,2,1.064,0
57,1507,13,1,1,8,0.005,0
137,1413,14,1,0,10,0.058,0
35,19068,9,1,0,10,0.271,0
190,18076,16,1,0,10,0.205,0
144,1655,13,1,0,10,0.103,0
159,5685,20,1,1,8,0.137,0
137,1291,15,1,0,10,0.139,0
106,14991,14,1,0,10,0.001,0
55,1841,6,1,0,10,0.227,0
118,7921,7,1,0,10,0.472,0
35,15199,16,1,0,10,0.013,0
68,15187,14,1,0,1,0.012,0
170,1262,16,1,1,10,0.159,0
185,18580,7,1,0,5,0.239,0
88,14590,16,1,0,10,0.027,0
196,1224,13,2,0,10,0.184,0
27,14401,18,1,0,10,0.04,0
2,1422,6,1,0,10,0.716,0
21,2018,7,1,0,10,0.345,0
139,2889,13,1,0,10,0.422,0
137,1623,16,1,0,10,0.082,0
39,6480,13,1,1,10,0.296,0
104,1478,13,1,0,7,0.015,0
162,597,10,1,0,1,0.602,0
20,2320,7,1,0,9,0.536,0
159,5842,9,1,0,10,0.168,0
52,1597,11,1,1,4,0.065,0
65,25749,15,4,0,10,0.717,1
60,16239,13,1,0,5,0.083,0
181,824,11,1,0,6,0.451,0
7,19929,17,1,0,10,0.329,0
88,15329,10,1,0,7,0.022,1
173,5291,12,2,0,2,0.058,0
23,461,19,1,0,10,0.693,0
42,1475,13,1,1,10,0.017,0
88,18261,4,1,0,7,0.217,1
30,9221,6,1,0,10,0.385,0
99,10506,18,3,0,10,1.101,1
8,1105,14,1,0,10,0.263,0
1,1447,13,1,0,8,0.035,0
82,8581,15,1,1,10,0.428,0
184,18799,22,1,0,10,0.253,0
96,1142,19,1,0,10,0.239,0
193,681,12,1,0,10,0.546,0
69,4381,16,1,0,5,0.124,0
41,9297,19,4,0,7,0.859,1
34,737,14,1,0,10,0.509,0
121,7727,11,1,0,10,0.545,0
163,5729,14,1,1,10,0.146,0
177,1714,16,1,0,10,0.143,0
126,16144,21,1,0,10,0.076,0
46,16927,17,2,0,10,0.128,0
193,847,7,1,0,10,0.435,0
57,1408,17,1,0,10,0.061,0
89,3748,9,1,0,10,0.25,0
100,5178,11,1,1,7,2.452,1
148,2269,19,1,0,10,0.513,0
66,6136,11,1,0,4,0.227,0
101,2531,8,1,0,1,0.494,0
196,888,11,1,0,3,0.408,0
195,2901,11,1,0,10,0.42,0
11,18831,16,1,0,10,0.255,0
60,12120,8,1,1,0,0.192,0
164,4394,13,1,1,10,0.121,0
117,3992,12,1,0,10,0.202,0
159,5160,11,1,0,10,0.032,0
70,1323,14,1,0,10,0.118,0
46,19592,15,1,1,10,0.306,0
139,3300,11,1,0,10,0.34,0
152,1942,7,1,0,10,0.295,0
114,992,22,1,1,10,0.339,0
36,2501,12,1,0,10,0.5,0
177,1066,19,2,1,4,0.289,0
71,5185,17,1,0,6,0.037,0
188,13982,18,1,0,10,0.068,0
186,5612,6,1,1,7,0.122,0
24,1771,17,1,0,10,0.181,0
65,11396,20,1,0,10,0.24,0
46,14834,12,1,0,10,0.011,0
198,11361,12,1,0,10,0.243,0
161,1491,18,1,0,10,0.006,0
186,3371,9,1,0,6,0.326,0
26,3992,18,1,0,10,0.202,0
95,5521,16,1,1,10,0.104,0
8,1401,20,1,0,10,0.066,0
194,14209,18,1,1,10,0.053,0
159,7303,11,1,0,10,0.461,0
127,1885,12,1,0,8,0.257,0
109,11302,15,1,0,10,0.247,0
170,1621,13,1,0,6,0.081,0
82,11966,14,1,0,7,0.202,0
15,3750,15,1,0,10,0.25,0
194,16606,13,1,0,1,0.107,0
47,10029,9,1,0,10,0.331,0
10,1845,18,1,0,10,0.23,0
178,2181,14,1,1,10,0.454,0
197,5013,18,1,0,10,0.003,0
173,6086,14,1,0,10,0.217,0
180,1622,12,1,0,10,0.081,0
69,3581,20,1,0,4,0.284,0
136,20306,2,4,1,7,3.061,1
115,21058,1,3,1,7,3.212,1
129,2444,2,1,0,10,0.629,1
187,18228,12,1,0,10,0.215,0
123,1850,10,1,0,10,0.233,0
74,1806,16,1,0,10,0.204,0
177,1328,15,1,0,10,0.115,0
79,5319,16,1,0,10,0.064,0
121,4714,16,1,0,10,0.057,0
175,5026,10,1,0,10,0.005,0
74,1347,12,1,0,7,0.102,0
77,7589,12,1,1,10,0.518,0
147,2302,6,1,0,10,0.535,0
131,16257,16,1,0,10,0.084,0
58,21618,16,1,1,10,0.441,0
104,1370,10,1,1,9,0.087,0
50,5589,21,1,0,10,0.118,0
196,100,14,1,0,10,0.933,0
75,5082,9,1,0,10,0.016,0
62,4922,15,1,0,10,0.016,0
169,5601,8,1,1,10,0.12,0
135,5637,18,1,0,10,0.127,0
197,5763,15,1,0,7,0.153,0
187,10697,11,2,0,10,0.287,0
15,5423,11,1,0,10,0.085,0
15,6573,14,1,0,8,0.315,0
35,11533,17,1,0,10,0.231,0
72,1316,12,1,0,10,0.123,0
44,23160,10,1,0,10,0.544,0
168,1990,13,1,0,10,0.327,0
120,996,11,1,1,10,0.336,0
61,4875,8,1,0,3,0.025,0
27,11766,14,2,0,7,0.216,0
50,3016,8,1,0,5,0.397,0
11,52858,9,1,1,10,2.524,1
159,7180,14,1,0,0,0.436,0
197,863,18,1,0,10,0.827,0
60,16619,12,1,0,10,0.108,0
152,1487,14,1,0,3,0.009,0
83,6341,18,2,0,6,0.268,0
172,1951,15,1,0,10,0.301,0
107,2650,23,1,0,10,0.767,1
67,17318,19,1,1,10,0.155,0
181,1125,11,1,1,10,0.25,0
113,11790,12,1,0,0,0.214,0
44,9383,13,1,0,10,0.374,0
23,648,15,1,0,5,0.568,0
27,16252,15,1,0,10,0.083,0
103,20709,14,1,0,10,0.381,0
181,980,15,1,1,10,0.347,0
152,2079,12,1,1,10,0.386,0
47,13974,18,1,0,10,0.068,0
60,18676,9,1,0,3,0.245,0
50,5773,14,1,0,2,0.155,0
118,11070,16,1,0,10,0.262,0
183,1334,16,1,0,6,0.111,0
166,21084,15,1,0,10,0.406,0
91,1821,17,1,0,10,0.214,0
194,23667,1,1,0,7,0.578,1
26,6408,17,1,0,10,0.282,0
74,1515,16,1,0,10,0.01,0
23,1246,14,1,0,2,0.169,0
66,6464,14,1,0,10,0.293,0
97,15425,13,1,0,10,0.028,0
140,5021,18,1,0,10,0.004,0
69,4677,14,1,0,10,0.065,0
117,4176,10,1,0,10,0.165,0
199,1725,14,1,0,10,0.15,0
168,1384,6,1,1,10,0.077,0
32,1960,11,1,0,10,0.608,0
75,7495,17,1,0,10,0.499,0
136,3702,15,2,0,10,0.26,0
80,1378,14,1,0,10,0.081,0
50,5385,18,1,0,10,0.077,0
136,6082,15,1,0,6,0.216,0
179,1370,7,1,0,10,0.087,0
102,5326,12,1,1,10,2.551,1
165,21785,6,1,0,2,0.452,0
106,15943,6,1,0,10,0.063,0
8,2118,11,1,0,1,0.412,0
111,55657,11,1,1,10,2.71,1
43,5633,3,1,0,10,0.127,1
93,13922,10,1,0,10,0.072,0
70,1555,11,1,0,0,0.037,0
114,1584,17,1,0,10,0.056,0
10,1474,15,1,0,10,0.017,0
193,2094,13,1,0,10,0.396,0
188,9456,21,1,0,9,0.37,0
25,4755,11,1,1,7,0.049,0
37,1749,14,1,0,10,0.166,0
35,9658,14,1,0,1,0.356,0
66,5869,13,1,0,10,0.174,0
110,5653,14,1,0,10,0.131,0
149,4251,21,1,1,10,0.15,0
163,2994,9,1,0,10,0.401,0
107,649,6,2,0,10,0.567,0
65,20166,17,1,0,10,0.344,0
163,2899,14,1,0,10,0.42,0
164,3797,11,1,0,10,0.241,0
90,1293,10,1,1,10,0.138,0
111,15456,15,1,0,10,0.03,0
33,712,17,1,0,10,0.525,0
131,10096,8,1,0,10,0.327,0
145,4269,10,1,1,10,0.146,0
7,16130,13,1,0,2,0.075,0
170,1804,14,1,0,10,0.203,0
132,1598,19,1,1,1,0.065,0
198,23272,15,1,0,10,0.551,0
116,16186,12,1,0,10,0.079,0
160,5320,12,1,1,10,0.064,0
173,5885,16,1,0,10,0.177,0
75,4566,16,1,0,7,0.087,1
63,6709,9,1,0,5,0.342,0
139,16841,9,1,1,10,2.368,1
135,3764,9,2,0,10,0.247,0
141,4388,12,1,0,10,0.122,0
11,10116,6,1,0,10,0.326,0
168,669,21,1,0,10,0.554,0
137,514,15,1,0,10,0.657,0
50,2748,18,1,0,10,0.45,0
94,1553,20,1,0,10,0.035,0
43,5335,10,1,0,10,0.067,0
181,1132,13,1,0,10,0.245,0
144,1425,15,1,0,10,0.05,0
143,16327,11,1,0,10,0.088,0
120,1040,8,1,0,2,0.307,0
184,57297,0,2,1,10,2.82,1
84,19873,17,1,0,10,0.325,0
30,13385,12,1,0,1,0.108,0
174,1858,15,1,0,10,0.239,0
187,22688,16,1,0,10,0.513,0
169,6848,7,1,0,10,0.37,0
148,1397,12,1,0,10,0.069,0
78,3664,13,2,0,10,0.267,0
57,2255,12,1,1,10,0.503,0
170,809,10,1,0,3,0.461,0
29,5437,15,1,0,10,0.087,0
175,5952,17,1,0,4,0.19,0
184,10189,14,1,0,10,0.321,0
2,6885,12,1,0,9,0.377,0
188,6102,13,1,0,10,0.593,0
137,554,13,1,0,10,0.631,0
14,16823,11,1,0,6,0.122,0
124,1367,9,1,0,10,0.089,0
82,31006,11,3,0,10,1.067,1
101,3428,9,2,0,10,0.314,0
187,49714,13,1,1,10,2.314,1
73,1485,12,1,0,10,0.01,0
5,29719,16,4,0,7,0.981,1
135,3531,12,1,0,0,0.294,0
15,4718,16,1,0,10,0.056,0
30,9402,15,1,0,5,0.373,0
47,15681,11,1,0,10,0.045,0
168,933,17,1,0,10,0.378,0
9,391,19,1,0,6,0.739,0
115,5661,11,1,0,10,0.132,0
163,4422,10,2,0,10,0.116,0
85,1679,12,1,0,10,0.119,0
30,16455,13,1,1,10,0.097,0
196,1165,8,1,0,10,0.223,0
85,1534,10,1,0,10,0.023,0
44,16044,12,1,0,10,0.07,0
43,6983,11,1,0,10,0.397,0
52,1673,17,1,0,0,0.115,0
90,1371,16,1,0,10,0.086,0
17,2822,17,1,0,10,0.436,0
59,4290,13,1,0,10,0.142,0
94,889,17,1,0,0,0.407,0
84,11676,16,1,0,10,0.222,0
140,5217,22,1,0,10,0.043,0
114,2539,3,1,0,10,0.693,1
161,2174,17,1,0,10,0.449,0
75,7257,7,1,1,10,0.451,0
93,14290,6,1,0,10,0.047,0
9,5299,12,1,1,7,2.533,1
85,1515,7,1,1,10,0.01,0
175,4271,8,1,0,7,0.146,1
175,4158,12,1,0,10,0.168,0
132,937,9,1,0,10,0.375,0
186,4571,18,1,0,10,0.086,0
37,1219,10,1,0,10,0.187,0
132,7057,3,4,1,10,3.705,1
125,1185,6,1,1,10,0.21,0
87,5359,11,1,0,10,0.072,0
114,1576,20,1,0,7,0.051,1
190,19649,14,1,0,10,0.31,0
105,4410,11,1,0,10,0.118,0
77,4785,8,1,0,10,0.043,0
35,20567,13,1,0,10,0.371,0
133,1662,17,1,0,10,0.108,0
104,1870,11,1,0,10,0.247,0
175,7694,16,1,0,10,0.539,0
140,5391,15,1,0,1,0.078,0
6,13220,16,1,0,10,0.119,0
199,1134,8,1,0,2,0.244,0
86,3370,19,1,0,6,0.326,0
173,5519,15,1,0,10,0.104,0
90,2174,6,1,0,10,0.449,0
11,16172,18,1,1,10,0.078,0
186,19729,3,4,1,10,2.946,1
45,1423,10,1,0,10,0.051,0
60,9736,8,1,0,6,0.351,0
129,1816,11,1,0,1,0.211,0
69,3437,12,1,0,10,0.313,0
1,2255,13,1,0,5,0.503,0
170,2627,13,1,1,10,0.751,0
16,4312,9,1,0,10,0.138,0
102,1942,15,1,0,10,0.295,0
38,19128,5,4,1,10,2.826,1
149,6096,9,1,0,4,0.219,0
39,4854,15,1,0,10,0.029,0
138,1625,20,1,0,10,0.083,0
140,5241,13,2,0,10,0.048,0
125,1731,16,1,0,8,0.154,0
97,22890,17,1,0,10,0.526,0
140,5496,14,1,0,10,0.099,0
156,1474,16,1,0,10,0.017,0
93,8694,16,1,0,2,0.42,0
28,16930,13,1,0,10,0.129,0
122,8096,14,1,0,10,0.46,0
177,1995,7,1,0,10,0.33,0
125,2053,14,1,0,10,0.369,0
54,5079,5,4,1,10,2.386,1
32,2963,17,1,0,6,0.407,0
167,14119,16,1,0,10,0.059,0
182,1116,16,1,0,10,0.256,0
173,3012,18,1,0,10,0.398,0
53,17926,20,1,1,7,2.585,1
75,3534,6,1,0,10,0.293,0
57,1205,13,1,1,10,0.197,0
66,5661,11,1,0,10,0.132,0
12,54050,11,1,1,10,2.603,1
107,2448,17,1,0,0,0.632,0
96,1207,17,1,1,10,0.195,0
145,5967,15,1,0,10,0.193,0
149,3232,18,1,0,10,0.354,0
11,19450,7,1,0,6,0.297,0
178,1327,13,1,0,10,0.115,0
100,1601,10,1,0,10,0.067,0
155,9642,16,1,1,10,0.357,0
17,4214,11,1,1,10,0.157,0
139,4587,6,1,1,10,0.083,0
17,4320,13,1,0,5,0.136,0
45,1387,19,1,0,10,0.075,0
123,1795,8,1,0,7,0.197,1
174,1163,6,1,0,10,0.225,0
154,1384,19,1,0,10,0.077,0
111,6575,16,1,0,10,0.562,0
170,1303,18,1,1,10,0.131,0
127,2233,13,1,0,10,0.489,0
66,5837,14,1,0,5,0.167,0
113,14049,14,1,0,10,0.063,0
86,5174,14,2,0,10,0.035,0
184,17372,8,1,1,10,0.158,0
17,5648,18,1,0,10,0.13,0
41,9006,11,1,0,10,0.801,0
142,939,17,1,1,10,0.374,0
177,2503,17,1,0,10,0.669,0
94,3074,19,3,0,10,1.049,1
105,4410,9,1,0,10,0.118,0
127,2056,13,1,1,10,0.371,0
33,5048,18,1,1,10,2.365,1
41,3369,14,1,0,10,0.326,0
2,18292,3,3,1,7,2.658,1
32,6130,14,1,0,10,0.226,0
196,1020,13,1,0,5,0.32,0
182,1920,17,2,0,10,0.28,0
163,16427,1,3,1,10,2.285,1
194,19626,8,1,0,10,0.308,0
111,14411,14,1,1,10,0.039,0
85,1331,12,1,0,8,0.113,0
65,16196,13,1,1,10,0.08,0
143,11205,19,1,1,10,0.253,0
65,19433,9,1,0,10,0.296,0
168,1707,18,1,0,10,0.138,0
147,2949,10,3,0,10,0.966,1
189,4853,12,1,0,10,0.029,0
58,13148,12,1,0,10,0.123,0
125,1908,9,1,0,10,0.272,0
89,8268,3,1,0,7,0.654,1
27,15324,15,1,0,10,0.022,0
155,51315,16,1,1,10,2.421,1
122,12569,12,1,0,10,0.162,0
42,1370,20,1,0,10,0.087,0
110,2590,12,1,0,2,0.482,0
160,5540,9,1,0,10,0.108,0
75,1276,13,1,0,10,0.745,0
5,13777,22,1,1,8,0.082,0
148,5658,5,4,1,10,2.772,1
70,1728,7,1,0,10,0.152,0
3,1108,12,1,0,7,0.261,0
183,1062,19,1,0,4,0.292,0
28,15622,12,1,0,10,0.041,0
91,939,14,2,0,10,0.374,0
112,1508,17,1,0,10,0.005,0
5,15903,10,1,0,10,0.06,0
15,7944,0,1,0,7,0.589,1
101,2693,16,1,0,10,0.461,0
136,7321,9,1,0,10,0.464,0
182,1273,17,1,0,8,0.151,0
151,4990,21,1,0,10,0.002,0
40,3451,6,1,0,10,0.31,0
79,3971,15,1,1,10,0.206,0
181,1336,14,1,1,10,0.109,0
66,4628,13,1,1,10,0.074,0
26,5548,12,2,0,10,0.11,0
139,6921,12,1,0,4,0.384,0
90,1428,9,1,0,10,0.048,0
8,1247,8,2,0,10,0.169,0
168,2194,13,1,0,10,0.463,0
19,17386,10,1,1,10,2.477,1
124,912,17,1,0,10,0.392,0
63,4256,9,1,0,10,0.149,0
64,1344,17,1,0,10,0.104,0
17,2146,17,1,0,10,0.571,0
158,5513,15,1,0,10,0.103,0
82,67418,3,3,1,7,3.495,1
108,54754,18,1,1,10,2.65,1
23,1313,19,1,1,10,0.125,0
53,6365,14,1,0,10,0.273,0
105,5760,10,1,1,10,0.152,0
38,6746,16,1,0,10,0.349,0
116,61959,4,2,1,7,3.131,1
147,1407,9,1,0,10,0.062,0
133,1328,14,1,0,7,0.115,1
67,12367,6,1,0,10,0.176,0
57,732,11,1,0,10,0.512,0
9,1284,14,1,0,10,0.144,0
122,18786,16,1,0,10,0.252,0
51,9128,14,1,0,10,0.391,0
24,1436,13,1,0,10,0.043,0
139,6780,15,1,0,10,0.356,0
124,264,15,2,0,10,0.824,0
190,7196,20,1,0,10,0.52,0
10,1358,9,1,0,5,0.095,0
193,1177,16,1,0,10,0.215,0
26,4012,17,1,0,10,0.198,0
173,6579,9,1,0,1,0.316,0
75,5495,16,1,0,10,0.099,0
2,4483,15,1,1,10,0.103,0
165,21077,10,1,0,10,0.405,0
193,1575,14,1,0,0,0.05,0
180,2312,21,1,0,5,0.541,0
105,5115,15,1,1,7,0.023,0
120,1927,12,1,0,10,0.285,0
52,1637,16,1,1,10,0.091,0
47,31904,9,3,0,10,1.127,1
137,1376,12,1,0,10,0.083,0
13,18985,14,1,0,10,0.266,0
89,6874,10,1,1,10,0.375,0
2,4937,12,1,0,10,0.013,0
100,1213,11,1,0,10,0.191,0
14,18269,17,1,0,10,0.218,0
118,18842,21,1,0,10,0.256,0
169,6760,16,1,0,4,0.352,0
106,12602,7,1,0,0,0.16,0
109,15395,11,1,1,10,0.026,0
78,6008,13,1,0,10,0.202,0
89,8676,20,5,0,7,0.735,1
147,2015,13,1,0,10,0.343,0
44,12452,12,1,1,10,0.17,0
186,5013,11,1,0,10,0.003,0
96,2004,14,1,0,10,0.336,0
132,1092,14,1,0,10,0.272,0
71,6088,16,1,0,10,0.218,0
60,15766,15,1,0,8,0.051,0
71,3528,6,1,1,10,0.294,0
16,5277,15,1,0,0,0.055,0
38,6048,9,1,1,10,0.21,0
